lead_id,created_date,source,community_interest,zone,property_type_interest,budget_range,nationality,lead_score,stage,response_time_hours,total_interactions,ai_assisted,assigned_agent,conversion_value_sar,last_activity_date,follow_up_scheduled,target,conversion_probability,lead_priority
LEAD-000649,2025-06-10,Walk-in,Alarous,North,Penthouse,1M-2M,Pakistani,86,Won,2.0,14,False,Agent E,1471550.0,2025-11-18,False,1.0,0.5873499386172447,Warm
LEAD-000657,2024-04-02,Walk-in,Al Nargis,Central,Penthouse,3M-5M,American,100,Lost,4.6,12,True,Agent A,0.0,2024-06-27,False,0.0,0.8536723335549157,Hot
LEAD-000660,2024-11-26,Referral,Al Jawharah,East,Townhouse,2M-3M,Saudi,98,Won,25.4,12,True,Agent F,2640599.0,2025-03-17,False,1.0,0.9049484750223814,Hot
LEAD-000662,2025-01-19,Call Center,Al Fursan,West,Townhouse,3M-5M,Saudi,19,Lost,0.7,16,False,Agent B,0.0,2025-02-16,False,0.0,0.06289110745624846,Cold
LEAD-000663,2025-04-21,Website,Alarous,North,Penthouse,3M-5M,Egyptian,80,Won,6.6,16,True,Agent E,4064188.0,2025-08-03,False,1.0,0.33530625783558526,Cool
LEAD-000680,2025-06-14,Walk-in,Al Jawharah,East,Townhouse,1M-2M,British,76,Won,3.6,14,True,Agent D,1567086.0,2025-09-15,False,1.0,0.4727262435103601,Cool
LEAD-000682,2024-01-16,Social Media,Marafy,South,Apartment,3M-5M,Saudi,44,Won,47.2,12,True,Agent D,3568054.0,2024-05-06,False,1.0,0.49665908415209997,Cool
LEAD-000683,2024-07-18,Referral,Al Bayan,South,Townhouse,1M-2M,Saudi,75,Won,14.0,8,True,Agent F,1718886.0,2024-07-26,False,1.0,0.9644015858331783,Hot
LEAD-000686,2024-02-09,Website,Marafy,South,Townhouse,1M-2M,Egyptian,70,Lost,4.3,14,False,Agent F,0.0,2024-06-27,False,0.0,0.4204168521713218,Cool
LEAD-000692,2024-06-09,Social Media,Sedra,North,Villa,500K-1M,Saudi,24,Lost,8.0,16,True,Agent B,0.0,2024-08-11,False,0.0,0.05331934256172533,Cold
LEAD-000697,2024-12-18,Website,Al Bayan,South,Apartment,3M-5M,Pakistani,83,Won,23.1,12,False,Agent C,4134590.0,2025-05-01,False,1.0,0.858545358090507,Hot
LEAD-000698,2024-05-03,Website,Al Ahlam,Central,Apartment,5M-10M,Saudi,77,Won,8.8,12,False,Agent F,8157007.0,2024-08-16,False,1.0,0.8255842048596155,Hot
LEAD-000700,2024-03-02,Social Media,Dar Al Salam,West,Duplex,5M-10M,American,100,Lost,6.0,14,False,Agent B,0.0,2024-06-28,False,0.0,0.6616859190613169,Warm
LEAD-000704,2025-11-30,Referral,Al Rimal,East,Penthouse,1M-2M,Saudi,45,Lost,0.5,13,True,Agent E,0.0,2025-12-26,False,0.0,0.4056182624925979,Cool
LEAD-000706,2024-03-29,Call Center,Al Nargis,Central,Villa,5M-10M,British,74,Lost,1.2,18,True,Agent F,0.0,2024-08-13,False,0.0,0.12258667588277959,Cold
LEAD-000708,2024-06-16,Exhibition,Al Fursan,West,Villa,2M-3M,Egyptian,69,Lost,6.2,14,False,Agent D,0.0,2024-08-02,False,0.0,0.41786728665247663,Cool
LEAD-000714,2025-05-16,Partner Agency,Al Ahlam,Central,Penthouse,5M-10M,Saudi,59,Won,8.4,9,False,Agent B,7485444.0,2025-06-13,False,1.0,0.8503282027214277,Hot
LEAD-000716,2025-10-19,Walk-in,Warefa,North,Duplex,2M-3M,Saudi,41,Lost,1.5,11,True,Agent E,0.0,2025-10-30,False,0.0,0.5544656921707779,Warm
LEAD-000723,2025-07-13,Website,Alarous,North,Apartment,500K-1M,British,19,Lost,0.5,17,False,Agent E,0.0,2025-12-22,False,0.0,0.056839077235980764,Cold
LEAD-000726,2025-02-12,Call Center,Dar Al Salam,West,Apartment,1M-2M,Indian,77,Lost,5.2,14,False,Agent E,0.0,2025-03-13,False,0.0,0.5694027811554012,Warm
LEAD-000729,2025-03-28,Referral,Al Ahlam,Central,Townhouse,10M+,Saudi,100,Won,31.7,13,True,Agent F,13557504.0,2025-06-20,False,1.0,0.7947541495113375,Hot
LEAD-000731,2025-09-19,Social Media,Al Fursan,West,Duplex,3M-5M,Saudi,38,Lost,2.3,10,True,Agent B,0.0,2025-12-21,False,0.0,0.6935349580028011,Warm
LEAD-000747,2024-02-29,Referral,Dar Al Salam,West,Apartment,2M-3M,Pakistani,77,Won,0.5,15,True,Agent F,2701155.0,2024-04-13,False,1.0,0.52039812923268,Warm
LEAD-000748,2024-11-19,Referral,Al Jawharah,East,Penthouse,3M-5M,Saudi,88,Lost,22.1,17,True,Agent B,0.0,2025-03-27,False,0.0,0.3458772268805324,Cool
LEAD-000749,2025-07-09,Referral,Al Ahlam,Central,Villa,1M-2M,Other,71,Lost,1.9,12,False,Agent A,0.0,2025-12-05,False,0.0,0.7123330977697762,Warm
LEAD-000753,2024-07-20,Social Media,Al Bayan,South,Apartment,10M+,Egyptian,76,Lost,14.3,13,True,Agent C,0.0,2024-10-24,False,0.0,0.6769003113091369,Warm
LEAD-000767,2024-01-14,Partner Agency,Warefa,North,Townhouse,1M-2M,Indian,35,Lost,16.7,16,False,Agent F,0.0,2024-04-02,False,0.0,0.09584701087259082,Cold
LEAD-000769,2025-08-28,Walk-in,Dar Al Salam,West,Villa,5M-10M,Saudi,61,Lost,4.5,15,False,Agent F,0.0,2025-12-08,False,0.0,0.2552394766621275,Cool
LEAD-000770,2025-09-12,Partner Agency,Al Rimal,East,Townhouse,5M-10M,Saudi,41,Lost,1.8,15,True,Agent B,0.0,2025-12-22,False,0.0,0.1298417572255659,Cold
LEAD-000772,2025-01-23,Social Media,Al Fursan,West,Villa,2M-3M,Indian,18,Lost,16.3,14,False,Agent C,0.0,2025-07-21,False,0.0,0.11741178324955522,Cold
LEAD-000781,2025-04-01,Referral,Alarous,North,Villa,3M-5M,UAE,93,Won,7.6,14,True,Agent F,4168059.0,2025-05-12,False,1.0,0.6870335403627229,Warm
LEAD-000783,2024-12-27,Social Media,Al Nargis,Central,Villa,3M-5M,Saudi,51,Lost,4.8,14,True,Agent B,0.0,2025-03-20,False,0.0,0.2377399454117862,Cold
LEAD-000788,2024-05-27,Website,Al Yasmin,Central,Townhouse,1M-2M,Egyptian,26,Lost,1.1,11,False,Agent B,0.0,2024-09-26,False,0.0,0.43919639142633393,Cool
LEAD-000789,2024-10-31,Call Center,Sedra,North,Penthouse,2M-3M,Other,82,Won,9.5,12,False,Agent F,2198993.0,2025-04-13,False,1.0,0.8060785665730444,Hot
LEAD-000791,2025-10-12,Call Center,Alarous,North,Townhouse,500K-1M,Indian,16,Lost,0.4,13,True,Agent C,0.0,2025-11-11,False,0.0,0.23473971505028324,Cold
LEAD-000794,2024-12-09,Website,Marafy,South,Townhouse,2M-3M,Jordanian,36,Won,6.9,13,True,Agent F,2614570.0,2025-01-24,False,1.0,0.3641261800134852,Cool
LEAD-000796,2024-01-06,Referral,Al Fursan,West,Duplex,2M-3M,Saudi,92,Won,18.6,13,False,Agent F,2771563.0,2024-02-02,False,1.0,0.846524572558121,Hot
LEAD-000800,2024-02-07,Social Media,Dar Al Salam,West,Penthouse,500K-1M,British,41,Lost,5.4,19,True,Agent B,0.0,2024-08-02,False,0.0,0.019923319404354333,Cold
LEAD-000803,2025-07-19,Walk-in,Marafy,South,Townhouse,1M-2M,Pakistani,100,Lost,3.3,16,True,Agent C,0.0,2025-09-17,False,0.0,0.4816350687137848,Cool
LEAD-000806,2025-03-21,Website,Alarous,North,Villa,2M-3M,Saudi,65,Won,12.2,14,True,Agent A,2542043.0,2025-05-29,False,1.0,0.275135653151932,Cool
LEAD-000807,2025-03-04,Social Media,Al Bayan,South,Townhouse,1M-2M,Jordanian,42,Lost,11.0,15,False,Agent D,0.0,2025-06-03,False,0.0,0.15118890050425401,Cold
LEAD-000808,2024-01-30,Exhibition,Alarous,North,Townhouse,3M-5M,American,61,Won,6.1,11,True,Agent F,3913409.0,2024-06-29,False,1.0,0.6612062763301999,Warm
LEAD-000809,2025-05-13,Email Campaign,Al Bayan,South,Townhouse,500K-1M,Jordanian,67,Lost,6.3,16,False,Agent A,0.0,2025-08-10,False,0.0,0.23582285264836222,Cold
LEAD-000812,2025-04-28,Partner Agency,Dar Al Salam,West,Duplex,5M-10M,Saudi,53,Lost,7.7,17,True,Agent E,0.0,2025-06-10,False,0.0,0.11260966608549369,Cold
LEAD-000817,2024-06-17,Exhibition,Dar Al Salam,West,Apartment,5M-10M,Egyptian,78,Won,22.3,13,True,Agent E,7725033.0,2024-08-14,False,1.0,0.722591501737597,Warm
LEAD-000820,2024-12-07,Partner Agency,Al Ahlam,Central,Townhouse,1M-2M,British,62,Won,0.9,11,True,Agent D,1335008.0,2024-12-17,False,1.0,0.7330544155637053,Warm
LEAD-000821,2025-04-18,Website,Alarous,North,Villa,10M+,Saudi,95,Won,13.0,15,True,Agent C,16123888.0,2025-08-16,False,1.0,0.4630644431681452,Cool
LEAD-000824,2025-11-07,Social Media,Dar Al Salam,West,Apartment,1M-2M,Egyptian,94,Won,24.3,10,True,Agent A,1392672.0,2025-12-25,False,1.0,0.9400187695892108,Hot
LEAD-000832,2024-08-09,Website,Al Bayan,South,Apartment,3M-5M,Other,48,Lost,1.3,18,True,Agent E,0.0,2024-08-20,False,0.0,0.0710368662773202,Cold
LEAD-000837,2024-01-05,Website,Al Bayan,South,Townhouse,3M-5M,Saudi,54,Lost,1.0,14,True,Agent D,0.0,2024-03-01,False,0.0,0.36528039759987685,Cool
LEAD-000838,2024-05-21,Referral,Warefa,North,Apartment,1M-2M,Saudi,49,Won,6.5,14,True,Agent C,1390191.0,2024-07-21,False,1.0,0.2652445512231998,Cool
LEAD-000841,2025-07-07,Referral,Al Nargis,Central,Apartment,1M-2M,Pakistani,42,Lost,1.2,14,False,Agent F,0.0,2025-10-02,False,0.0,0.3488809429049865,Cool
LEAD-000846,2024-12-06,Website,Al Nargis,Central,Villa,2M-3M,British,66,Lost,11.3,16,True,Agent D,0.0,2025-05-27,False,0.0,0.17530296322454042,Cold
LEAD-000859,2025-11-20,Social Media,Warefa,North,Villa,1M-2M,Jordanian,57,Lost,18.0,15,True,Agent D,0.0,2025-12-12,False,0.0,0.20155774402948212,Cold
LEAD-000864,2024-02-05,Partner Agency,Dar Al Salam,West,Townhouse,2M-3M,American,81,Won,13.1,13,True,Agent C,2350023.0,2024-06-09,False,1.0,0.6272805528269446,Warm
LEAD-000865,2024-10-17,Walk-in,Alarous,North,Apartment,500K-1M,Saudi,78,Won,0.5,13,True,Agent D,714519.0,2024-12-14,False,1.0,0.8029725661277687,Hot
LEAD-000867,2025-05-12,Walk-in,Al Nargis,Central,Villa,5M-10M,Other,100,Won,0.7,12,True,Agent C,8500880.0,2025-10-11,False,1.0,0.8574647501961702,Hot
LEAD-000873,2024-08-03,Social Media,Al Jawharah,East,Penthouse,10M+,UAE,83,Won,3.5,16,False,Agent C,13961445.0,2024-12-12,False,1.0,0.31629108844247855,Cool
LEAD-000877,2025-03-23,Referral,Warefa,North,Townhouse,5M-10M,Saudi,67,Lost,12.0,13,True,Agent C,0.0,2025-07-16,False,0.0,0.38512127624097636,Cool
LEAD-000880,2024-08-07,Email Campaign,Al Fursan,West,Apartment,1M-2M,Jordanian,31,Won,11.1,15,True,Agent F,1306950.0,2024-10-08,False,1.0,0.2375185864146463,Cold
LEAD-000883,2024-10-05,Website,Warefa,North,Duplex,1M-2M,UAE,41,Won,19.3,10,False,Agent B,1583635.0,2024-11-25,False,1.0,0.6701060643762122,Warm
LEAD-000884,2025-06-11,Website,Warefa,North,Apartment,1M-2M,Saudi,59,Lost,2.7,11,True,Agent F,0.0,2025-06-25,False,0.0,0.6702751005290488,Warm
LEAD-000885,2024-02-03,Social Media,Alarous,North,Penthouse,5M-10M,Egyptian,92,Won,1.6,14,False,Agent D,7388903.0,2024-07-11,False,1.0,0.6454001174294137,Warm
LEAD-000886,2024-07-26,Website,Al Nargis,Central,Townhouse,10M+,Saudi,76,Won,11.2,14,True,Agent B,14269453.0,2024-10-24,False,1.0,0.4603289824409167,Cool
LEAD-000890,2025-05-30,Social Media,Al Rimal,East,Villa,1M-2M,Indian,72,Lost,19.7,14,True,Agent C,0.0,2025-08-17,False,0.0,0.44374994306095455,Cool
LEAD-000894,2025-02-23,Walk-in,Warefa,North,Penthouse,1M-2M,Jordanian,69,Lost,13.4,16,True,Agent D,0.0,2025-08-07,False,0.0,0.15922176441718794,Cold
LEAD-000896,2024-12-02,Referral,Marafy,South,Villa,1M-2M,Saudi,29,Lost,7.5,15,True,Agent A,0.0,2025-04-24,False,0.0,0.09816485649889095,Cold
LEAD-000901,2024-04-25,Walk-in,Marafy,South,Duplex,2M-3M,Pakistani,31,Lost,0.1,16,True,Agent B,0.0,2024-06-18,False,0.0,0.10088427266457008,Cold
LEAD-000902,2025-05-01,Website,Al Nargis,Central,Villa,2M-3M,Pakistani,63,Won,4.9,13,True,Agent B,2506934.0,2025-08-24,False,1.0,0.3968085491927588,Cool
LEAD-000903,2024-10-05,Website,Dar Al Salam,West,Villa,2M-3M,Indian,34,Lost,4.4,13,True,Agent E,0.0,2025-03-14,False,0.0,0.29759956787315145,Cool
LEAD-000905,2024-12-21,Email Campaign,Al Bayan,South,Apartment,2M-3M,Pakistani,53,Lost,18.2,14,True,Agent F,0.0,2025-03-30,False,0.0,0.441402651714086,Cool
LEAD-000909,2024-10-22,Walk-in,Alarous,North,Duplex,5M-10M,Filipino,85,Lost,4.7,10,False,Agent F,0.0,2025-01-06,False,0.0,0.9397168218077486,Hot
LEAD-000921,2024-07-13,Website,Al Jawharah,East,Townhouse,5M-10M,UAE,75,Won,2.8,12,True,Agent C,8422399.0,2024-11-26,False,1.0,0.7264178599146484,Warm
LEAD-000929,2025-11-20,Website,Marafy,South,Apartment,2M-3M,British,42,Won,2.0,14,True,Agent B,2817358.0,2025-12-15,False,1.0,0.20478887418619435,Cold
LEAD-000931,2024-05-10,Walk-in,Al Rimal,East,Duplex,3M-5M,Pakistani,50,Lost,0.2,18,False,Agent A,0.0,2024-06-13,False,0.0,0.05593386108993271,Cold
LEAD-000937,2025-12-21,Call Center,Al Jawharah,East,Apartment,10M+,Saudi,57,Won,3.0,10,False,Agent A,16180283.0,2025-12-29,False,1.0,0.6831063049024299,Warm
LEAD-000944,2025-02-08,Website,Marafy,South,Apartment,500K-1M,Saudi,84,Won,0.6,14,True,Agent B,658068.0,2025-05-22,False,1.0,0.6291747410973137,Warm
LEAD-000952,2024-11-10,Referral,Al Rimal,East,Townhouse,2M-3M,Saudi,33,Lost,7.9,15,True,Agent B,0.0,2025-03-30,False,0.0,0.12946963096410374,Cold
LEAD-000953,2024-03-06,Website,Al Nargis,Central,Duplex,1M-2M,Saudi,50,Lost,14.2,14,True,Agent B,0.0,2024-04-17,False,0.0,0.26362379139062225,Cool
LEAD-000960,2024-03-25,Website,Marafy,South,Apartment,1M-2M,Saudi,47,Lost,2.9,13,True,Agent E,0.0,2024-04-13,False,0.0,0.3551387778568627,Cool
LEAD-000961,2024-07-15,Walk-in,Marafy,South,Villa,3M-5M,UAE,44,Lost,0.7,15,True,Agent E,0.0,2024-11-23,False,0.0,0.1749443772960989,Cold
LEAD-000968,2024-10-19,Website,Al Jawharah,East,Penthouse,2M-3M,Pakistani,83,Won,57.8,11,True,Agent E,2249215.0,2025-04-16,False,1.0,0.9063286637307845,Hot
LEAD-000977,2025-08-29,Call Center,Sedra,North,Villa,500K-1M,Indian,41,Lost,0.5,17,True,Agent E,0.0,2025-10-10,False,0.0,0.06762846338288198,Cold
LEAD-000980,2025-06-12,Website,Dar Al Salam,West,Townhouse,1M-2M,Saudi,59,Lost,6.4,13,False,Agent A,0.0,2025-11-06,False,0.0,0.348901575193289,Cool
LEAD-000981,2025-11-13,Social Media,Al Nargis,Central,Townhouse,2M-3M,Saudi,44,Won,20.9,13,True,Agent F,2206590.0,2025-12-16,False,1.0,0.3944135617414411,Cool
LEAD-000984,2025-05-23,Social Media,Al Rimal,East,Villa,5M-10M,Other,64,Lost,2.0,17,True,Agent D,0.0,2025-07-16,False,0.0,0.10606920010297323,Cold
LEAD-000987,2024-10-26,Referral,Al Yasmin,Central,Apartment,3M-5M,Egyptian,78,Won,9.7,11,True,Agent B,3486263.0,2025-03-08,False,1.0,0.835856538380065,Hot
LEAD-000988,2024-07-20,Website,Warefa,North,Duplex,3M-5M,Indian,24,Lost,5.6,15,True,Agent B,0.0,2024-09-29,False,0.0,0.09290323306622636,Cold
LEAD-000990,2024-03-16,Social Media,Al Rimal,East,Apartment,1M-2M,British,61,Lost,13.7,10,True,Agent E,0.0,2024-06-08,False,0.0,0.7965490544488454,Hot
LEAD-000994,2024-12-26,Referral,Al Yasmin,Central,Villa,3M-5M,Saudi,97,Won,3.3,11,True,Agent F,4441778.0,2025-06-23,False,1.0,0.8964494124307909,Hot
LEAD-000997,2025-08-01,Partner Agency,Al Rimal,East,Villa,1M-2M,American,58,Lost,15.9,17,True,Agent C,0.0,2025-08-11,False,0.0,0.07092159960842853,Cold
LEAD-001000,2024-05-25,Walk-in,Sedra,North,Townhouse,2M-3M,Other,40,Lost,0.4,13,False,Agent F,0.0,2024-11-17,False,0.0,0.2725904866792178,Cool
LEAD-001002,2024-07-09,Website,Marafy,South,Duplex,1M-2M,Jordanian,72,Lost,13.5,19,True,Agent A,0.0,2024-10-11,False,0.0,0.08688816451623185,Cold
LEAD-001003,2025-03-19,Website,Warefa,North,Villa,3M-5M,Saudi,27,Lost,25.7,13,True,Agent E,0.0,2025-08-14,False,0.0,0.17482509028024645,Cold
LEAD-001005,2025-06-19,Website,Al Nargis,Central,Townhouse,3M-5M,Pakistani,70,Won,0.5,9,False,Agent E,3608367.0,2025-08-29,False,1.0,0.9101873618310269,Hot
LEAD-001010,2025-03-23,Website,Al Rimal,East,Duplex,500K-1M,Jordanian,88,Won,15.5,14,False,Agent E,802699.0,2025-08-09,False,1.0,0.6569018813194393,Warm
LEAD-001012,2025-03-06,Social Media,Dar Al Salam,West,Townhouse,500K-1M,Jordanian,73,Lost,8.5,15,True,Agent E,0.0,2025-07-15,False,0.0,0.36264413333007484,Cool
LEAD-001013,2025-09-16,Website,Sedra,North,Townhouse,1M-2M,Egyptian,62,Lost,1.1,12,True,Agent A,0.0,2025-11-02,False,0.0,0.5349742169661148,Warm
LEAD-001018,2024-09-22,Email Campaign,Al Fursan,West,Apartment,10M+,Saudi,82,Lost,11.0,14,True,Agent F,0.0,2024-10-27,False,0.0,0.653776926459977,Warm
LEAD-001020,2025-05-03,Website,Sedra,North,Townhouse,3M-5M,Saudi,88,Won,25.7,14,True,Agent F,4160546.0,2025-05-13,False,1.0,0.5544497230661831,Warm
LEAD-001024,2024-09-25,Referral,Sedra,North,Townhouse,2M-3M,Filipino,77,Won,0.5,12,False,Agent D,2298076.0,2024-10-19,False,1.0,0.7456107665641923,Warm
LEAD-001029,2025-04-13,Walk-in,Al Nargis,Central,Villa,500K-1M,Filipino,48,Lost,4.2,14,False,Agent E,0.0,2025-06-27,False,0.0,0.26414119600126645,Cool
LEAD-001036,2024-11-19,Walk-in,Warefa,North,Apartment,3M-5M,Saudi,62,Lost,2.8,20,False,Agent F,0.0,2025-04-29,False,0.0,0.04045273614109129,Cold
LEAD-001037,2024-04-07,Partner Agency,Al Jawharah,East,Villa,1M-2M,UAE,39,Lost,9.8,14,False,Agent B,0.0,2024-09-07,False,0.0,0.2221429269243161,Cold
LEAD-001040,2024-06-08,Referral,Alarous,North,Villa,2M-3M,Saudi,88,Won,6.2,9,True,Agent B,2297736.0,2024-11-09,False,1.0,0.9172550711863892,Hot
LEAD-001042,2025-05-09,Social Media,Al Nargis,Central,Apartment,1M-2M,Saudi,41,Lost,25.4,12,True,Agent F,0.0,2025-05-21,False,0.0,0.45438876639295606,Cool
LEAD-001043,2025-04-27,Website,Dar Al Salam,West,Villa,2M-3M,Jordanian,62,Won,10.4,11,True,Agent C,2442261.0,2025-09-24,False,1.0,0.6178624846422064,Warm
LEAD-001048,2024-04-18,Website,Al Rimal,East,Townhouse,5M-10M,UAE,71,Won,2.2,12,True,Agent C,8458640.0,2024-10-13,False,1.0,0.653923450739709,Warm
LEAD-001066,2025-11-29,Referral,Marafy,South,Penthouse,2M-3M,UAE,56,Won,1.8,14,True,Agent D,2206396.0,2025-12-14,False,1.0,0.3376733170776975,Cool
LEAD-001069,2025-01-29,Social Media,Al Yasmin,Central,Apartment,500K-1M,Other,28,Lost,14.6,13,True,Agent A,0.0,2025-06-11,False,0.0,0.26880184934063694,Cool
LEAD-001080,2025-05-06,Referral,Dar Al Salam,West,Apartment,10M+,Indian,81,Won,4.1,14,True,Agent C,16012369.0,2025-08-07,False,1.0,0.5141359291859408,Warm
LEAD-001088,2024-12-20,Walk-in,Al Nargis,Central,Apartment,3M-5M,Jordanian,84,Won,3.3,12,False,Agent D,3707888.0,2025-04-15,False,1.0,0.8218864187483722,Hot
LEAD-001091,2025-10-10,Email Campaign,Al Nargis,Central,Villa,2M-3M,Saudi,53,Lost,6.8,15,False,Agent D,0.0,2025-12-13,False,0.0,0.2192709288910401,Cold
LEAD-001092,2025-08-11,Exhibition,Al Bayan,South,Townhouse,2M-3M,American,83,Lost,4.3,10,True,Agent F,0.0,2025-10-22,False,0.0,0.9268451893567269,Hot
LEAD-001098,2025-10-30,Referral,Alarous,North,Penthouse,500K-1M,British,82,Won,13.1,9,False,Agent A,837370.0,2025-11-08,False,1.0,0.9376326533991268,Hot
LEAD-001104,2024-03-05,Partner Agency,Warefa,North,Apartment,2M-3M,Saudi,52,Won,6.9,12,True,Agent D,2207544.0,2024-04-09,False,1.0,0.4875788194800121,Cool
LEAD-001107,2025-10-26,Call Center,Alarous,North,Townhouse,500K-1M,British,27,Lost,1.4,11,True,Agent F,0.0,2025-11-16,False,0.0,0.5804318103607679,Warm
LEAD-001112,2024-05-10,Social Media,Al Yasmin,Central,Townhouse,5M-10M,UAE,63,Lost,17.0,16,True,Agent B,0.0,2024-08-16,False,0.0,0.16109389030293383,Cold
LEAD-001116,2025-03-09,Social Media,Al Bayan,South,Apartment,500K-1M,Indian,48,Won,7.2,11,True,Agent D,790456.0,2025-06-27,False,1.0,0.6415365063033608,Warm
LEAD-001122,2024-09-25,Social Media,Warefa,North,Townhouse,1M-2M,Pakistani,67,Lost,15.1,14,True,Agent E,0.0,2024-12-20,False,0.0,0.39659303091522335,Cool
LEAD-001126,2025-02-09,Exhibition,Dar Al Salam,West,Apartment,10M+,Saudi,91,Won,11.8,12,True,Agent D,14473352.0,2025-04-06,False,1.0,0.8037913981590193,Hot
LEAD-001128,2025-09-10,Website,Dar Al Salam,West,Townhouse,2M-3M,Other,35,Lost,18.9,14,True,Agent E,0.0,2025-11-03,False,0.0,0.240455597488459,Cold
LEAD-001129,2024-09-06,Social Media,Al Jawharah,East,Duplex,5M-10M,Jordanian,75,Lost,41.8,15,True,Agent E,0.0,2024-09-21,False,0.0,0.4707503328031996,Cool
LEAD-001130,2025-03-25,Website,Al Bayan,South,Villa,500K-1M,American,43,Lost,10.8,16,False,Agent B,0.0,2025-08-10,False,0.0,0.08829036403134544,Cold
LEAD-001132,2024-03-20,Exhibition,Al Yasmin,Central,Villa,2M-3M,American,59,Lost,5.2,14,True,Agent E,0.0,2024-07-14,False,0.0,0.2600163433044538,Cool
LEAD-001134,2025-08-31,Social Media,Marafy,South,Townhouse,3M-5M,Pakistani,32,Lost,7.3,15,True,Agent D,0.0,2025-09-29,False,0.0,0.11902284175187597,Cold
LEAD-001143,2025-07-08,Walk-in,Warefa,North,Villa,2M-3M,Saudi,45,Lost,0.7,15,False,Agent B,0.0,2025-12-04,False,0.0,0.13191721076805885,Cold
LEAD-001150,2025-07-19,Social Media,Al Fursan,West,Penthouse,1M-2M,Filipino,82,Won,3.6,12,False,Agent A,1366422.0,2025-08-27,False,1.0,0.7961122130262099,Hot
LEAD-001153,2024-06-09,Call Center,Alarous,North,Townhouse,500K-1M,Saudi,77,Won,0.3,14,True,Agent D,809841.0,2024-10-27,False,1.0,0.5565873667877135,Warm
LEAD-001155,2025-08-22,Referral,Al Fursan,West,Villa,3M-5M,Saudi,44,Lost,32.5,15,True,Agent D,0.0,2025-11-16,False,0.0,0.17680846046261173,Cold
LEAD-001163,2025-08-17,Referral,Al Ahlam,Central,Townhouse,10M+,Egyptian,85,Lost,1.1,16,True,Agent E,0.0,2025-09-28,False,0.0,0.383138245323738,Cool
LEAD-001166,2024-12-26,Exhibition,Al Yasmin,Central,Villa,2M-3M,Saudi,56,Won,4.0,13,False,Agent B,2198207.0,2025-02-06,False,1.0,0.3825082776439905,Cool
LEAD-001167,2024-09-22,Social Media,Al Fursan,West,Duplex,10M+,Other,51,Won,26.8,11,True,Agent E,14500641.0,2024-10-06,False,1.0,0.6268382684368885,Warm
LEAD-001168,2025-09-25,Email Campaign,Al Jawharah,East,Apartment,10M+,American,87,Lost,15.0,14,True,Agent E,0.0,2025-12-30,False,0.0,0.6276217650188949,Warm
LEAD-001169,2024-08-27,Exhibition,Al Nargis,Central,Villa,2M-3M,Saudi,74,Lost,18.3,17,True,Agent A,0.0,2024-09-28,False,0.0,0.18665295774448573,Cold
LEAD-001177,2024-07-11,Website,Al Ahlam,Central,Apartment,5M-10M,UAE,70,Lost,6.1,17,True,Agent D,0.0,2024-12-15,False,0.0,0.24172350898875544,Cold
LEAD-001179,2025-11-06,Website,Al Jawharah,East,Apartment,5M-10M,Indian,77,Won,15.1,13,True,Agent E,7796752.0,2025-11-29,False,1.0,0.740209879302541,Warm
LEAD-001187,2025-06-07,Walk-in,Al Jawharah,East,Townhouse,500K-1M,Saudi,74,Lost,1.6,10,False,Agent A,0.0,2025-08-04,False,0.0,0.8818251733559556,Hot
LEAD-001191,2024-07-19,Referral,Dar Al Salam,West,Villa,5M-10M,Saudi,84,Won,6.4,17,True,Agent F,7475106.0,2024-10-20,False,1.0,0.28873636138137715,Cool
LEAD-001193,2024-01-17,Partner Agency,Al Bayan,South,Apartment,1M-2M,Saudi,22,Lost,10.7,14,True,Agent C,0.0,2024-06-24,False,0.0,0.1927590126793359,Cold
LEAD-001197,2025-03-09,Walk-in,Al Jawharah,East,Townhouse,10M+,Indian,91,Lost,7.9,18,True,Agent C,0.0,2025-03-20,False,0.0,0.11432483660512735,Cold
LEAD-001202,2024-07-17,Website,Alarous,North,Townhouse,2M-3M,Indian,5,Lost,4.3,15,True,Agent B,0.0,2024-11-17,False,0.0,0.04763603642641935,Cold
LEAD-001205,2025-07-19,Partner Agency,Marafy,South,Townhouse,500K-1M,Jordanian,33,Lost,1.3,15,False,Agent D,0.0,2025-09-24,False,0.0,0.18535642561836047,Cold
LEAD-001208,2024-01-09,Website,Al Rimal,East,Villa,500K-1M,UAE,80,Lost,2.0,17,False,Agent D,0.0,2024-06-27,False,0.0,0.23628362729720245,Cold
LEAD-001212,2024-05-27,Referral,Al Rimal,East,Penthouse,1M-2M,Indian,80,Won,5.1,9,False,Agent D,1442764.0,2024-06-20,False,1.0,0.9390045641540126,Hot
LEAD-001219,2025-10-06,Social Media,Marafy,South,Townhouse,500K-1M,Egyptian,30,Lost,5.5,14,True,Agent D,0.0,2025-12-09,False,0.0,0.23359426358252827,Cold
LEAD-001225,2024-08-02,Social Media,Warefa,North,Townhouse,3M-5M,American,88,Lost,7.6,15,False,Agent F,0.0,2024-09-09,False,0.0,0.500418862892246,Warm
LEAD-001227,2025-05-12,Call Center,Al Fursan,West,Duplex,500K-1M,Jordanian,69,Lost,0.1,16,True,Agent B,0.0,2025-08-27,False,0.0,0.3192360534208748,Cool
